34
32
28
25
23
21
17
16
19
25
36
49
59
68
76
81
80
78
74
67
61
61
63
63
59
54
50
45
39
33
27
21
16
12
9
6
3
3
3
6
14
27
42
55
66
75
81
82
81
78
75
71
69
67
65
63
61
60
58
57
56
56
54
52
50
47
44
40
35
31
27
23
19
16
14
13
11
9
6
5
8
15
27
42
56
69
81
90
92
89
84
77
69
65
62
57
53
49
45
41
38
35
31
28
26
26
30
38
47
55
62
67
67
64
59
53
48
46
44
41
40
37
34
32
33
33
31
28
27
25
23
20
17
17
19
25
37
51
63
74
83
89
90
88
83
76
70
65
61
57
53
48
44
40
36
32
28
25
23
21
19
17
15
13
13
15
22
33
45
56
68
78
85
86
84
78
73
68
64
60
57
53
50
47
44
40
36
33
30
27
23
19
16
15
14
12
10
8
8
10
18
31
45
59
72
83
92
97
96
93
88
82
77
73
69
66
64
62
58
54
49
44
39
35
33
30
25
18
14
13
12
10
8
7
6
5
4
4
7
14
28
45
62
75
86
93
98
98
94
88
83
77
73
68
64
60
55
51
47
43
39
36
32
29
25
22
19
17
15
13
12
12
16
25
36
48
61
71
78
83
85
82
76
68
62
56
52
49
47
45
41
37
34
30
27
24
21
19
18
16
14
12
11
12
17
27
40
54
65
76
85
91
91
88
84
79
75
71
68
64
60
57
54
52
49
47
44
40
38
36
34
32
29
26
23
21
18
17
16
14
11
8
5
6
10
21
37
53
67
78
87
92
93
90
84
77
70
64
59
53
48
43
38
34
31
28
26
25
24
26
33
43
55
63
69
72
72
69
64
59
55
51
48
46
45
44
43
42
42
41
38
34
30
25
20
14
10
7
4
2
0
1
6
17
32
49
65
80
91
98
100
98
93
86
81
76
73
70
68
65
60
56
54
52
49
45
42
39
36
33
30
28
27
25
21
18
15
14
13
11
9
7
7
11
20
33
47
60
71
80
86
86
83
78
72
66
59
54
49
45
42
40
38
36
34
31
30
30
35
43
53
63
70
74
76
74
69
63
58
53
49
46
43
42
40
38
36
34
32
29
25
22
20
20
19
17
16
15
14
12
