34
37
41
44
47
47
47
44
42
41
38
37
33
31
27
25
22
19
18
18
18
18
19
17
21
21
23
23
24
24
23
23
17
22
0
23
89
89
66
41
29
24
19
21
19
22
21
23
24
25
27
28
32
37
40
42
46
49
52
54
55
53
49
45
38
34
29
26
25
22
19
18
19
19
20
21
23
23
25
24
26
28
28
27
24
23
23
25
25
26
26
26
27
26
25
25
26
26
27
26
27
27
26
30
19
38
87
99
70
41
33
25
21
23
24
27
27
32
32
32
31
30
31
32
34
35
38
42
47
51
54
56
54
52
47
39
33
28
21
18
18
19
21
20
23
27
29
29
28
27
25
23
21
22
20
21
21
20
20
23
24
25
27
25
25
24
24
21
20
20
21
26
25
27
22
26
21
17
69
99
77
52
35
29
25
25
24
23
23
23
25
26
30
33
36
38
39
39
40
43
45
47
48
48
48
47
47
43
39
32
27
22
20
19
18
18
19
21
21
24
26
27
26
24
25
22
24
22
23
20
21
18
5
55
100
79
52
35
28
24
23
23
23
24
23
23
24
28
30
33
34
35
37
39
42
45
48
48
49
49
45
40
33
29
25
23
20
20
21
22
23
25
24
20
18
17
20
20
19
19
18
20
20
25
26
27
27
26
26
24
25
21
26
11
22
87
99
67
44
34
26
22
26
25
26
28
31
30
28
30
31
34
34
35
38
41
43
46
50
53
54
54
53
47
39
33
25
21
19
20
20
21
23
24
27
28
30
31
29
26
23
24
26
28
28
27
28
29
29
29
29
27
27
27
25
26
27
30
30
30
31
30
30
30
30
29
32
32
33
33
33
36
37
37
36
34
31
30
30
30
30
30
31
34
35
36
37
37
37
35
33
31
30
29
28
28
28
28
30
29
30
31
32
34
33
33
32
31
29
29
29
29
30
29
29
28
29
29
28
28
28
27
24
25
24
25
26
26
27
15
41
86
87
62
41
33
24
22
22
19
21
22
25
25
26
26
27
29
32
36
38
39
38
40
40
41
44
45
46
45
44
41
36
32
30
27
24
22
21
21
22
24
25
27
27
28
28
27
27
26
24
23
25
24
24
24
24
24
24
27
29
29
28
28
26
26
27
27
29
29
